time,v, gamma, altitude, skin_temp
2.645000000000000000e+02,1.090721025459115936e+03,2.162623884312811384e+00,3.437858989486841165e+04,3.342670139005765009e+02
2.646000000000000227e+02,1.090452454798240069e+03,2.162687551142298048e+00,3.437192676431622385e+04,3.342695973610960323e+02
2.646999999999999886e+02,1.090183591916172873e+03,2.162751703940530845e+00,3.436527866777119198e+04,3.342721814588657594e+02
2.648000000000000114e+02,1.089914436195134158e+03,2.162816343039975386e+00,3.435864565551537089e+04,3.342747661928891603e+02
2.649000000000000341e+02,1.089644987043750234e+03,2.162881468723529821e+00,3.435202777689026698e+04,3.342773515620511944e+02
2.650000000000000000e+02,1.089375243897052542e+03,2.162947081224526169e+00,3.434542508029683086e+04,3.342799375651182459e+02
2.651000000000000227e+02,1.089105206216477882e+03,2.163013180726728990e+00,3.433883761319542828e+04,3.342825242007381803e+02
2.651999999999999886e+02,1.088834873489869096e+03,2.163079767364336270e+00,3.433226542210587650e+04,3.342851114674404585e+02
2.653000000000000114e+02,1.088564245231474615e+03,2.163146841221980310e+00,3.432570855260743701e+04,3.342876993636358520e+02
2.654000000000000341e+02,1.088293320981948455e+03,2.163214402334725506e+00,3.431916704933877918e+04,3.342902878876166710e+02
2.655000000000000000e+02,1.088022100308350446e+03,2.163282450688069680e+00,3.431264095599805296e+04,3.342928770375567638e+02
2.656000000000000227e+02,1.087750582804145779e+03,2.163350986217944083e+00,3.430613031534280890e+04,3.342954668115112895e+02
2.656999999999999886e+02,1.087478768089205460e+03,2.163420008810713391e+00,3.429963516919005633e+04,3.342980572074170595e+02
2.658000000000000114e+02,1.087206655809806307e+03,2.163489518303175263e+00,3.429315555841621244e+04,3.343006482230922529e+02
2.659000000000000341e+02,1.086934245638630273e+03,2.163559514482560786e+00,3.428669152295717504e+04,3.343032398562365302e+02
2.660000000000000000e+02,1.086661537274765578e+03,2.163629997086534029e+00,3.428024310180824250e+04,3.343058321044310901e+02
2.661000000000000227e+02,1.086388530443705804e+03,2.163700965803192933e+00,3.427381033302417200e+04,3.343084249651384994e+02
2.661999999999999886e+02,1.086115224897350117e+03,2.163772420271067976e+00,3.426739325371914310e+04,3.343110184357028629e+02
2.663000000000000114e+02,1.085841620414003273e+03,2.163844360079123064e+00,3.426099190006677964e+04,3.343136125133497671e+02
2.664000000000000341e+02,1.085567716798376068e+03,2.163916784766755974e+00,3.425460630730013509e+04,3.343162071951862231e+02
2.665000000000000000e+02,1.085293513881584886e+03,2.163989693823797023e+00,3.424823650971172901e+04,3.343188024782007801e+02
2.666000000000000227e+02,1.085019011521150787e+03,2.164063086690510396e+00,3.424188254065346700e+04,3.343213983592634122e+02
2.666999999999999886e+02,1.084744209601002240e+03,2.164136962757592375e+00,3.423554443253674253e+04,3.343239948351255748e+02
2.668000000000000114e+02,1.084469108031471478e+03,2.164211321366173557e+00,3.422922221683234966e+04,3.343265919024202617e+02
2.669000000000000341e+02,1.084193706749297917e+03,2.164286161807817965e+00,3.422291592407054850e+04,3.343291895576617776e+02
2.670000000000000000e+02,1.083918005717625647e+03,2.164361483324522162e+00,3.421662558384100703e+04,3.343317877972460224e+02
2.671000000000000227e+02,1.083642004926005029e+03,2.164437285108716136e+00,3.421035122479284473e+04,3.343343866174504342e+02
2.671999999999999886e+02,1.083365704390391784e+03,2.164513566303263303e+00,3.420409287463463261e+04,3.343369860144337622e+02
2.673000000000000114e+02,1.083089104153146764e+03,2.164590326001460507e+00,3.419785056013435678e+04,3.343395859842362938e+02
2.674000000000000341e+02,1.082812204283037772e+03,2.164667563247037574e+00,3.419162430711944035e+04,3.343421865227798548e+02
2.675000000000000000e+02,1.082535004875237064e+03,2.164745277034157311e+00,3.418541414047676517e+04,3.343447876258676388e+02
2.676000000000000227e+02,1.082257506051322935e+03,2.164823466307416400e+00,3.417922008415262098e+04,3.343473892891843775e+02
2.676999999999999886e+02,1.081979707959279722e+03,2.164902129961844057e+00,3.417304216115276358e+04,3.343499915082962843e+02
2.678000000000000114e+02,1.081701610773496668e+03,2.164981266842903818e+00,3.416688039354236389e+04,3.343525942786509972e+02
2.679000000000000341e+02,1.081423214694769058e+03,2.165060875746491309e+00,3.416073480244604434e+04,3.343551975955776925e+02
2.680000000000000000e+02,1.081144519950298218e+03,2.165140955418936475e+00,3.415460540804784978e+04,3.343578014542869141e+02
2.681000000000000227e+02,1.080865526793690378e+03,2.165221504557001353e+00,3.414849222959127655e+04,3.343604058498707445e+02
2.681999999999999886e+02,1.080586235504958040e+03,2.165302521807882297e+00,3.414239528537925798e+04,3.343630107773028044e+02
2.683000000000000114e+02,1.080306646390518836e+03,2.165384005769208198e+00,3.413631459277414251e+04,3.343656162314380822e+02
2.684000000000000341e+02,1.080026759783196212e+03,2.165465954989041819e+00,3.413025016819774464e+04,3.343682222070131047e+02
2.685000000000000000e+02,1.079746576042219658e+03,2.165548367965878462e+00,3.412420202713130129e+04,3.343708286986457665e+02
2.686000000000000227e+02,1.079466095553224022e+03,2.165631243148647744e+00,3.411817018411548634e+04,3.343734357008356142e+02
2.686999999999999886e+02,1.079185318728249513e+03,2.165714578936710932e+00,3.411215465275041061e+04,3.343760432079635052e+02
2.688000000000000114e+02,1.078904246005742152e+03,2.165798373679864497e+00,3.410615544569562189e+04,3.343786512142918355e+02
2.689000000000000341e+02,1.078622877850554232e+03,2.165882625678336115e+00,3.410017257467011950e+04,3.343812597139645391e+02
2.690000000000000000e+02,1.078341214753942722e+03,2.165967333182788668e+00,3.409420605045231787e+04,3.343838687010068611e+02
2.691000000000000227e+02,1.078059257233570861e+03,2.166052494394316685e+00,3.408825588288007566e+04,3.343864781693256418e+02
2.691999999999999886e+02,1.077777005833507701e+03,2.166138107464449458e+00,3.408232208085069578e+04,3.343890881127091461e+02
2.693000000000000114e+02,1.077494461124226973e+03,2.166224170495147927e+00,3.407640465232091810e+04,3.343916985248272340e+02
2.694000000000000341e+02,1.077211623702608904e+03,2.166310681538807348e+00,3.407050360430689761e+04,3.343943093992309628e+02
2.695000000000000000e+02,1.076928494191939535e+03,2.166397638598256403e+00,3.406461894288426993e+04,3.343969207293532122e+02
2.696000000000000227e+02,1.076645073241909813e+03,2.166485039626755871e+00,3.405875067318806396e+04,3.343995325085080594e+02
2.696999999999999886e+02,1.076361361528616953e+03,2.166572882528001287e+00,3.405289879941276740e+04,3.344021447298911198e+02
2.698000000000000114e+02,1.076077359754563304e+03,2.166661165156120283e+00,3.404706332481229765e+04,3.344047573865796039e+02
2.699000000000000341e+02,1.075793068648657254e+03,2.166749885315673918e+00,3.404124425170001632e+04,3.344073704715320901e+02
2.700000000000000000e+02,1.075508488966213008e+03,2.166839040761657120e+00,3.403544158144871471e+04,3.344099839775885812e+02
2.701000000000000227e+02,1.075223621488949675e+03,2.166928629199497358e+00,3.402965531449063565e+04,3.344125978974706754e+02
2.701999999999999886e+02,1.074938467024992860e+03,2.167018648285055971e+00,3.402388545031743706e+04,3.344152122237813956e+02
2.703000000000000114e+02,1.074653026408873302e+03,2.167109095624627280e+00,3.401813198748022842e+04,3.344178269490051889e+02
2.704000000000000341e+02,1.074367300501527097e+03,2.167199968774938590e+00,3.401239492358954885e+04,3.344204420655079844e+02
2.705000000000000000e+02,1.074081290190297295e+03,2.167291265243151077e+00,3.400667425531538902e+04,3.344230575655373059e+02
2.706000000000000227e+02,1.073794996388930940e+03,2.167382982486858900e+00,3.400096997838715470e+04,3.344256734412219885e+02
2.706999999999999886e+02,1.073508420037581800e+03,2.167475117914088756e+00,3.399528208759370318e+04,3.344282896845724622e+02
2.708000000000000114e+02,1.073221562102809003e+03,2.167567668883301657e+00,3.398961057678333600e+04,3.344309062874805250e+02
2.709000000000000341e+02,1.072934423577577036e+03,2.167660632703391155e+00,3.398395543886376981e+04,3.344335232417195130e+02
2.710000000000000000e+02,1.072647005481256883e+03,2.167754006633685115e+00,3.397831666580217279e+04,3.344361405389442439e+02
2.711000000000000227e+02,1.072359308859624207e+03,2.167847787883943056e+00,3.397269424862515007e+04,3.344387581706910169e+02
2.711999999999999886e+02,1.072071334784860937e+03,2.167941973614358808e+00,3.396708817741874373e+04,3.344413761283774988e+02
2.713000000000000114e+02,1.071783084355553910e+03,2.168036560935559631e+00,3.396149844132842554e+04,3.344439944033029519e+02
2.714000000000000341e+02,1.071494558696696686e+03,2.168131546908605767e+00,3.395592502855911152e+04,3.344466129866480060e+02
2.715000000000000000e+02,1.071205758959687955e+03,2.168226928544989551e+00,3.395036792637516191e+04,3.344492318694749429e+02
2.716000000000000227e+02,1.070916686322331543e+03,2.168322702806638969e+00,3.394482712110034481e+04,3.344518510427272986e+02
2.716999999999999886e+02,1.070627341988837998e+03,2.168418866605912765e+00,3.393930259811790165e+04,3.344544704972302043e+02
2.718000000000000114e+02,1.070337727189822317e+03,2.168515416805604890e+00,3.393379434187048901e+04,3.344570902236902725e+02
2.719000000000000341e+02,1.070047843182306224e+03,2.168612350218941387e+00,3.392830233586020040e+04,3.344597102126954837e+02
2.720000000000000000e+02,1.069757691249716572e+03,2.168709663609582172e+00,3.392282656264858815e+04,3.344623304547154703e+02
2.721000000000000227e+02,1.069467272701885804e+03,2.168807353691620143e+00,3.391736700385661243e+04,3.344649509401011187e+02
2.721999999999999886e+02,1.069176588875052175e+03,2.168905417129581181e+00,3.391192364016469219e+04,3.344675716590849675e+02
2.723000000000000114e+02,1.068885641131859302e+03,2.169003850538424594e+00,3.390649645131266880e+04,3.344701926017809228e+02
2.724000000000000341e+02,1.068594430861357068e+03,2.169102650483544004e+00,3.390108541609982785e+04,3.344728137581844862e+02
2.725000000000000000e+02,1.068302959479000492e+03,2.169201813480764240e+00,3.389569051238489192e+04,3.344754351181724701e+02
2.726000000000000227e+02,1.068011228426650405e+03,2.169301335996345337e+00,3.389031171708602051e+04,3.344780566715032251e+02
2.726999999999999886e+02,1.067719239172573225e+03,2.169401214446979864e+00,3.388494900618081010e+04,3.344806784078166402e+02
2.728000000000000114e+02,1.067426993211440958e+03,2.169501445199792489e+00,3.387960235470629414e+04,3.344833003166340291e+02
2.729000000000000341e+02,1.067134492064331425e+03,2.169602024572343524e+00,3.387427173675894301e+04,3.344859223873581300e+02
2.730000000000000000e+02,1.066841737278728260e+03,2.169702948832624045e+00,3.386895712549466407e+04,3.344885446092732195e+02
2.731000000000000227e+02,1.066548730428520003e+03,2.169804214199060333e+00,3.386365849312879436e+04,3.344911669715450557e+02
2.731999999999999886e+02,1.066255473114001916e+03,2.169905816840510315e+00,3.385837581093612971e+04,3.344937894632207644e+02
2.733000000000000114e+02,1.065961966961873941e+03,2.170007752876267126e+00,3.385310904925087380e+04,3.344964120732291235e+02
2.734000000000000341e+02,1.065668213625242288e+03,2.170110018376055550e+00,3.384785817746669636e+04,3.344990347903801648e+02
2.735000000000000000e+02,1.065374214783618754e+03,2.170212609360033795e+00,3.384262316403667501e+04,3.345016576033656293e+02
2.736000000000000227e+02,1.065079972142920269e+03,2.170315521798793501e+00,3.383740397647335340e+04,3.345042805007585116e+02
2.736999999999999886e+02,1.064785487435470031e+03,2.170418751613360620e+00,3.383220058134869032e+04,3.345069034710134588e+02
2.738000000000000114e+02,1.064490762419996372e+03,2.170522294675192754e+00,3.382701294429408881e+04,3.345095265024664286e+02
2.739000000000000341e+02,1.064195798881633891e+03,2.170626146806181378e+00,3.382184103000038886e+04,3.345121495833349741e+02
2.740000000000000000e+02,1.063900598631922321e+03,2.170730303778651393e+00,3.381668480221788195e+04,3.345147727017180728e+02
2.741000000000000227e+02,1.063605163508807209e+03,2.170834761315361572e+00,3.381154422375626746e+04,3.345173958455962406e+02
2.741999999999999886e+02,1.063309495376639688e+03,2.170939515089501892e+00,3.380641925648470351e+04,3.345200190028313045e+02
2.743000000000000114e+02,1.063013596126176708e+03,2.171044560724697980e+00,3.380130986133178521e+04,3.345226421611667433e+02
2.744000000000000341e+02,1.062717467674580575e+03,2.171149893795007557e+00,3.379621599828552280e+04,3.345252653082274605e+02
2.745000000000000000e+02,1.062421111965419868e+03,2.171255509824921326e+00,3.379113762639339984e+04,3.345278884315197274e+02
2.746000000000000227e+02,1.062124530968668068e+03,2.171361404289363861e+00,3.378607470376230049e+04,3.345305115184313536e+02
2.746999999999999886e+02,1.061827726680704473e+03,2.171467572613692720e+00,3.378102718755857495e+04,3.345331345562317438e+02
2.748000000000000114e+02,1.061530701124314419e+03,2.171574010173698888e+00,3.377599503400798858e+04,3.345357575320715569e+02
2.749000000000000341e+02,1.061233456348688605e+03,2.171680712295605886e+00,3.377097819839575823e+04,3.345383804329831037e+02
2.750000000000000000e+02,1.060935994429423545e+03,2.171787674256071998e+00,3.376597663506653043e+04,3.345410032458800629e+02
2.751000000000000227e+02,1.060638317468520881e+03,2.171894891282187157e+00,3.376099029742438870e+04,3.345436259575576514e+02
2.751999999999999886e+02,1.060340427594388757e+03,2.172002358551475609e+00,3.375601913793286076e+04,3.345462485546925109e+02
2.753000000000000114e+02,1.060042326961840217e+03,2.172110071191894587e+00,3.375106310811490403e+04,3.345488710238427643e+02
2.754000000000000341e+02,1.059744017752094351e+03,2.172218024281833859e+00,3.374612215855292015e+04,3.345514933514480163e+02
2.755000000000000000e+02,1.059445502172775832e+03,2.172326212850117955e+00,3.374119623888874048e+04,3.345541155238294095e+02
2.756000000000000227e+02,1.059146782457914924e+03,2.172434631876003053e+00,3.373628529782362602e+04,3.345567375271893980e+02
2.756999999999999886e+02,1.058847860867947475e+03,2.172543276289179648e+00,3.373138928311830387e+04,3.345593593476120873e+02
2.758000000000000114e+02,1.058548739689715148e+03,2.172652140969770773e+00,3.372650814159290894e+04,3.345619809710629511e+02
2.759000000000000341e+02,1.058249421236465196e+03,2.172761220748333777e+00,3.372164181912702770e+04,3.345646023833889444e+02
2.760000000000000000e+02,1.057949907847850682e+03,2.172870510405858546e+00,3.371679026065967628e+04,3.345672235703185606e+02
2.761000000000000227e+02,1.057650201889929576e+03,2.172980004673767507e+00,3.371195341018930776e+04,3.345698445174616040e+02
2.761999999999999886e+02,1.057350305755166801e+03,2.173089698233917844e+00,3.370713121077382675e+04,3.345724652103095877e+02
2.763000000000000114e+02,1.057050221862431727e+03,2.173199585718598836e+00,3.370232360453055298e+04,3.345750856342353359e+02
2.764000000000000341e+02,1.056749952656999767e+03,2.173309661710534080e+00,3.369753053263626498e+04,3.345777057744931540e+02
2.765000000000000000e+02,1.056449500610552377e+03,2.173419920742878819e+00,3.369275193532715639e+04,3.345803256162188859e+02
2.766000000000000227e+02,1.056148868221176144e+03,2.173530357299223059e+00,3.368798775189887965e+04,3.345829451444298002e+02
2.766999999999999886e+02,1.055848058013363698e+03,2.173640965813589787e+00,3.368323792070650961e+04,3.345855643440246467e+02
2.768000000000000114e+02,1.055547072538012571e+03,2.173751740670434973e+00,3.367850237916455808e+04,3.345881831997836571e+02
2.769000000000000341e+02,1.055245914372427251e+03,2.173862676204647126e+00,3.367378106374698837e+04,3.345908016963684872e+02
2.770000000000000000e+02,1.054944586120316671e+03,2.173973766701549515e+00,3.366907390998718620e+04,3.345934198183224453e+02
2.771000000000000227e+02,1.054643090411795811e+03,2.174085006396897501e+00,3.366438085247797426e+04,3.345960375500700366e+02
